"x","y","M3P","M3Al","M3Mn","M3K","pH_water","M3Ca"
205,255,3.51171772263712,936.792361894244,102.519260837057,70.8723191959085,5.39818073025704,898.60229081599
215,255,3.72992823630496,941.944395757628,95.0584907905592,69.9286938650718,5.40338289524638,896.492411558614
225,255,3.98458663443704,948.429717133437,89.7431687587146,68.2996498909408,5.40381916023793,891.630860831894
235,255,4.1316364477399,956.685352194148,84.2892607293517,66.3312792654859,5.39835917336605,878.109866479998
245,255,4.23597813019608,965.451079768677,80.1990478764653,64.5744851669626,5.38743552203354,858.062189750073
255,255,4.45669200887588,976.247248106502,75.3882828939942,63.3240277435509,5.37281046377411,838.943197856423
265,255,4.75610260550319,987.800469809882,72.4959264480912,62.2241596079443,5.35698062845434,820.553457172935
275,255,4.89415659693286,993.798309781373,69.0202119067855,60.721671218016,5.34252396783486,801.680311811966
285,255,4.82347049849164,995.869763733674,67.0709521751541,58.8546664753794,5.33156731522348,788.543618657787
295,255,4.68296094619796,997.064583244936,66.7719844542212,57.2327599806152,5.32539270136173,782.84361572944
305,255,4.50655517339809,997.06039114542,69.1163677426285,56.4420940740879,5.3242185812095,783.865338040591
315,255,4.40216580908391,994.578143321378,66.3851335618256,56.5998196012933,5.32728023527165,788.876278014876
325,255,4.34337922347502,991.287996445609,60.4274735477221,57.184757286258,5.33330730302977,794.931462030826
335,255,4.30290567838511,991.007759274901,55.8746622978322,57.5984118952215,5.34126443090344,801.034289155711
345,255,4.30203335104062,992.165042831657,52.5884630646959,58.0684106168083,5.35089252195733,810.309370668729
355,255,4.43718696531745,987.549178415493,48.9439018035725,59.3905333093619,5.36260223404881,824.389934537979
365,255,4.65556549836569,978.307112587352,45.6279646432557,61.7538280459473,5.37682012779934,843.412801061534
375,255,4.8305426837462,967.521812463687,43.8578077388888,64.4137063282212,5.39338901004925,867.673777948621
385,255,4.97151990691401,954.488277602259,42.1279711695933,66.2730196541111,5.41152475003403,895.730980826914
395,255,4.98809369319809,941.711617370735,38.5427567773343,66.694808010495,5.430311488551,920.512442829294
405,255,4.92046047546421,927.948435633672,34.2494473414415,66.2387881637145,5.44927374187172,942.608773767655
415,255,4.81712339844351,912.985286733758,32.8042446288847,66.1983011303718,5.46856692188636,970.054715104933
425,255,4.67929612776028,897.820942976508,34.3322459956339,67.441387987038,5.48873227551341,1004.94856304789
435,255,4.54138626860602,880.479783525277,37.9577130954047,70.1723923577215,5.51027165868804,1042.87678405387
445,255,4.43549912114148,861.028562578541,44.5809834695371,74.2355540456269,5.5332506839505,1082.21521130716
455,255,4.33041945650924,840.391792369955,53.2829421920943,79.040563473904,5.55705771882091,1125.21044738104
465,255,4.2311432219435,820.541903201338,63.6079891247478,83.2424469879495,5.58052813203026,1168.316850785
475,255,3.94798967375507,810.657174597269,73.762863924913,85.3117817489553,5.60254009311058,1193.44021906869
485,255,3.65640005601065,810.884873519194,85.9111312267371,85.0538050392246,5.62272499577278,1205.14258709119
495,255,3.45643284499428,817.952567118963,104.350710804371,83.5862405837418,5.64169920554185,1215.45070779572
505,255,3.34198414523245,827.143524270085,127.359961472394,81.9623782624722,5.66065159923361,1221.71682426776
515,255,3.2831893238113,830.773936881995,144.239370421102,80.7608212459122,5.68064992875056,1228.47452698055
525,255,3.23965358602153,833.850303650587,161.110401229288,80.4791679682417,5.70207331035315,1238.90849579405
535,255,3.26065891689737,835.092804700362,181.934976250969,81.6189788707601,5.72434246562338,1254.35999654923
545,255,3.31291280435546,837.587209998134,203.624063781202,84.3159292137487,5.74599261773461,1271.54480998176
555,255,3.4247608746389,837.252611085283,216.588883768521,88.1874794219925,5.76510577287849,1286.3026286882
565,255,3.56544790750607,834.516977617032,222.539315537924,92.4377691989185,5.77998350350331,1301.19325782372
575,255,3.73276101838929,834.080019894828,231.624906611431,96.0467284248335,5.78975470722524,1318.36861822018
585,255,3.95950021800955,836.125548770419,241.477451920095,98.052610675252,5.79458845240477,1337.07032670851
595,255,4.13857739944217,835.708680878908,242.251697183505,97.998587996009,5.79540568399043,1356.25456975615
605,255,4.32386371698831,834.95550912412,234.929072545634,96.4426163898724,5.79334331438577,1374.21551956639
615,255,4.55890144455203,837.257343726526,230.958503765633,94.3117132540164,5.78940210514516,1390.2283487458
625,255,4.81271342631368,843.248926167631,234.986579687161,91.7734741066347,5.78452365193043,1405.79218004477
635,255,5.03843310014895,851.53649142836,239.634089777136,88.5970475891086,5.77996300796638,1419.67112761112
645,255,5.19770231241682,859.281694631776,245.283928740509,85.2929413231718,5.7775428786446,1429.52874267676
655,255,5.21666808924039,864.977151496999,258.340031265523,82.9526323455747,5.77944498061723,1438.6828638177
665,255,5.15022578434505,867.3396744459,274.362790650057,82.3034717239608,5.78759813357412,1450.24566336217
675,255,5.10486236297187,862.900949585455,279.123135850314,83.5653359904366,5.80303259287525,1464.65986622821
685,255,5.16247178942296,853.46418742855,280.353429810144,86.7714531432964,5.82549825050546,1483.11165619109
695,255,5.21137544090118,842.62695861784,291.538813057983,91.8524134430777,5.85342783783713,1504.79904494882
705,255,5.22624841379968,830.499296068898,305.237855454834,98.4380755224924,5.88421974779204,1525.39002318284
715,255,5.2749342432792,817.847702604923,309.689027147455,105.559784803553,5.91475684368155,1543.92285027283
725,255,5.26497396806079,803.059425072674,308.251579027142,111.519692132052,5.94199342971016,1561.32125842331
735,255,5.1077563751046,788.370629268205,315.79639285377,114.699906137925,5.9634654495373,1584.35988892955
745,255,4.79479800526818,773.083869637845,332.197123148015,115.002514078819,5.97773384453563,1608.93828370334
755,255,4.41805836446086,760.907348201754,334.855262632001,113.622382263803,5.98477375757612,1615.44408608678
765,255,4.01257178125335,752.264986505726,322.591110455069,111.416275748235,5.98608032624073,1604.14787233335
775,255,3.60686233349423,742.875004524669,313.036349660915,108.483440786303,5.98421514659559,1591.76455126124
785,255,3.24655622578766,732.658890875286,308.288367975799,105.015240859564,5.98196119905085,1581.40286750435
795,255,2.96146846799681,717.65782275978,296.157292809449,101.843413785868,5.98160684850598,1576.94923748663
805,255,2.71953756635657,699.11407367343,279.986109680582,100.18776046419,5.98461528803862,1581.73480694071
815,255,2.48896822485828,678.453696265169,271.747455259464,100.760366392101,5.99153930914499,1596.97371658131
825,255,2.28849130083615,656.575358233662,267.27818869359,102.843672681877,6.00203683005499,1625.16608914469
835,255,2.12736076584308,632.454827272869,254.876164851082,104.861944049302,6.01501956552108,1662.35337770491
845,255,2.01646314776915,608.675136672932,236.444121784808,106.301504747432,6.02897418589875,1705.0728142982
855,255,1.98008833364231,590.247096209958,226.990057868393,108.063840398368,6.04236549392246,1752.41492172505
865,255,2.0019048481924,576.691281869316,226.373567212555,111.162646356632,6.0539738133932,1806.33530011907
875,255,2.03514162077819,565.623472385197,220.93635766103,115.917031269539,6.06309436054934,1864.9296690702
885,255,2.06430408772301,556.175954248367,215.237001698245,121.713420313571,6.06963721137485,1924.06361491149
895,255,2.09124972905591,549.293492937731,215.56598118869,127.233333515299,6.07416798437752,1983.61470571856
905,255,2.10798390842223,545.632981044313,221.428572037726,131.189875516745,6.07781110767486,2042.74067537551
915,255,2.09351018889582,542.559059621221,218.694601473941,133.298009695371,6.08190741409622,2097.58941716634
925,255,2.06186681368255,540.095310067656,213.905003788417,134.902795565559,6.08750798268929,2149.10561731746
935,255,2.0698804467691,539.691377444256,215.709438790677,137.666327177389,6.09496140759101,2203.10351346169
945,255,2.12491900538528,540.66571080267,225.695233232432,141.380500841564,6.10377914124488,2265.08341599783
955,255,2.21776660434651,540.200554340563,234.223678073182,144.336516444816,6.1128126652692,2332.73993775254
965,255,2.35042991493601,539.00191739045,243.678524450228,145.839063963898,6.12071424344998,2400.06126520846
975,255,2.50165388153294,539.366266158111,259.777078267716,146.603494272717,6.12653080376728,2464.76913419297
985,255,2.67336722066171,541.305417385969,282.745617423512,146.783358780008,6.13009100539523,2521.9872585067
995,255,2.77205941026226,542.043910398126,291.911570983877,145.667768866131,6.13192942883079,2564.28208219794
5,265,2.15685039775258,869.533872459192,293.582616465741,57.1446414826955,5.49293835734385,1079.59285810981
15,265,2.18064357999836,874.747177891045,302.63203867612,56.4635957843974,5.49580045341925,1065.25209556227
25,265,2.19752161410483,876.591747658025,313.916157180982,56.5925913215693,5.500268924419,1055.71127592228
35,265,2.20593525902054,875.608356349035,319.847272298129,57.6956659704517,5.50597104938156,1048.46747091696
45,265,2.19239501078174,873.676421327795,321.031224906966,59.880301719499,5.51204422663849,1043.77202763126
55,265,2.17174383247392,873.212899406594,322.936896000864,63.059985315568,5.51713495020849,1042.02461016912
65,265,2.14710900124963,874.242395858487,325.863603595057,66.7175556654489,5.51951061249288,1040.34368115117
75,265,2.16451008689874,875.13901578449,322.253184447576,70.0750439133506,5.51741987704393,1035.46465662011
85,265,2.1976436912683,875.612701346831,314.080686738226,72.6364201266919,5.50964605960657,1027.84379874903
95,265,2.23877438075244,876.938396154106,301.641118588715,74.196533703325,5.49598845233343,1016.94764092614
105,265,2.28787331180253,879.792656716448,289.890621347305,74.4331043358091,5.4774148352623,1004.40469254143
115,265,2.34003571416129,882.158039041548,267.368407690591,73.2128474125211,5.45581683005774,990.532733747571
125,265,2.40401462476716,885.33738273541,241.489465982094,71.3114173840905,5.43352469557808,976.064104369716
135,265,2.49810953168511,891.419674638026,218.863292786462,69.9144744837978,5.41283754336919,960.940762450789
145,265,2.62491496202771,897.287010011942,200.44093291581,69.4793406098636,5.39573097875336,946.653653602901
155,265,2.751224977414,902.794052436835,182.43664416748,69.7552668256059,5.38371839173542,934.595550570399
165,265,2.90059675733165,909.229557411282,165.960643702721,70.5395317285574,5.37770376720637,923.332904336901
175,265,3.04226413632108,915.601198601184,149.671037151774,71.7689138210413,5.37770972545153,916.358010824863
185,265,3.16653468220558,920.483911543762,134.651223522649,73.0691587689055,5.38260821875176,913.628273582628
195,265,3.30331150646666,924.52878934549,119.182541288086,73.779741629825,5.39014317729114,910.860025303794
205,265,3.42803569578722,928.775395028553,105.00724462662,73.4738393581273,5.39738619203377,907.801388232815
215,265,3.61087933070883,935.825465570751,96.990833910798,72.1634281405219,5.40149075995183,903.105683757347
225,265,3.82990099113471,943.979866099476,93.2326125657701,70.0508911022478,5.40045767313849,892.201622652829
235,265,4.00749651136187,953.230133279144,86.8080300765715,67.4440294800567,5.39363766971964,875.944045832006
245,265,4.15162593266421,962.952455057903,79.2082903615112,64.8284678899348,5.3818115251076,855.020480663386
255,265,4.39455608619755,972.796482614381,72.1290830909599,62.5888917066544,5.36685050822782,835.101444866373
265,265,4.685537717369,982.481334405736,66.445501278076,60.6644142898155,5.35115252777504,817.758783473769
275,265,4.89875554400628,988.015211924498,60.5739458340081,58.7663456235539,5.3371135089058,800.083876322576
285,265,4.95403259372561,989.406747584361,54.4272958910843,56.8759018636702,5.32673011039303,787.616332482044
295,265,4.84755435862039,990.545796127355,52.960252370327,55.3380043826618,5.32128080852257,783.548448314345
305,265,4.68104491770014,989.565563288923,54.5986873263748,54.5762229141557,5.32109463724978,786.363249181301
315,265,4.52883129894144,985.435461081809,53.4390885710686,54.7465979875759,5.32555016271023,792.529204696073
325,265,4.38937079376465,978.444659358418,50.6349784500618,55.5261706567471,5.33344335044942,799.699338419309
335,265,4.33254366830845,977.044248721528,48.9263491245736,56.4333171092892,5.34364089015617,806.973030771428
345,265,4.36142434484912,977.268331263976,48.8589785051384,57.440195029754,5.35561426398727,815.755924805406
355,265,4.46539887467201,972.950639448931,46.7486803911962,58.9295934381193,5.36943168784591,829.075156473545
365,265,4.6325400583836,964.9172631862,43.6532418844487,61.030226239323,5.38525255071837,846.182102503926
375,265,4.73103827403382,953.792342206372,42.9335229387195,63.2800666291359,5.40282054700911,870.032980867617
385,265,4.7547149969251,940.771813171417,42.8946700759055,64.8306480893344,5.42140171134478,897.076260850397
395,265,4.72843261279139,926.935089550221,40.4995178652685,65.1402539679683,5.44018736973817,922.421785015293
405,265,4.66037349526437,913.213978693471,36.2404511993179,64.7638127298909,5.45877773302824,946.507723768507
415,265,4.56533839907506,898.976934091456,35.4097204801695,64.9652103085528,5.47733494078533,974.208625178429
425,265,4.43689118017258,885.273920693974,37.1720711284905,66.5573125607752,5.49635612220545,1007.06259890023
435,265,4.28993259843466,869.993424322018,40.8323292024772,69.6836003283907,5.51630775967161,1041.87370931883
445,265,4.17089292272748,852.404822270208,44.1503609620131,74.2225940626027,5.53730883736697,1076.47411198635
455,265,4.02935709442772,834.333256013627,52.6839704729678,79.6932265421161,5.55894901282467,1114.58044088626
465,265,3.8464166572328,818.743534488779,65.6328929507472,84.8394109920334,5.58038912940891,1151.81365359011
475,265,3.60750837177247,809.549651955692,78.0888176074944,88.0380512507803,5.60082787053193,1178.30797621049
485,265,3.39806744575067,807.843651627142,91.2976809446334,88.6139367466533,5.62006882946625,1194.55702659195
495,265,3.24534027979879,812.820856252401,109.592658934033,87.1961875807345,5.63872390811026,1206.03889552964
505,265,3.1731605559901,820.105619265565,130.513691019278,84.9595697144599,5.65787786186349,1212.93984256806
515,265,3.13231679471623,825.912747038934,151.157270339251,83.0255284304567,5.67845487370189,1218.97960672664
525,265,3.09958939702656,831.322501184517,170.362819198494,82.337665969251,5.70065108641874,1229.54934399566
535,265,3.14933632650761,832.693477189605,191.376629751787,83.5203986632368,5.72366788001102,1246.21771227396
545,265,3.24141493888029,833.143017728342,212.444566951789,86.4260951597766,5.74583114314995,1264.43715033882
555,265,3.36805423543138,832.587497536682,224.138867491781,90.1785419295637,5.76507462030056,1279.49019194434
565,265,3.51646121902978,830.034363379693,227.31703584866,93.707147552612,5.77961234346535,1294.43646611874
575,265,3.70823531202419,829.600003773528,234.779911033353,96.0813606262368,5.78849962515542,1310.87646669658
585,265,3.90979516622687,832.137402166897,244.73756221805,96.6874457687862,5.79182378889746,1329.1199248801
595,265,4.07642919824154,832.72250360031,244.698382688838,95.4613650186525,5.79046562945909,1346.75543598736
605,265,4.23259919420333,833.180146423327,237.621710667095,93.062195364727,5.78563446429881,1361.9078868678
615,265,4.46227884093431,836.143454260548,232.674600245967,90.3362134352775,5.77852100224137,1377.28728331866
625,265,4.73243171222208,842.59786796385,233.321024538022,87.562897537127,5.77030953091141,1392.96615170417
635,265,4.94982770122873,850.957898140759,238.436424578808,84.733255152607,5.76248803578317,1406.22379451317
645,265,5.18700318420881,859.810420475248,244.4231898147,82.3263102443301,5.7570768807968,1415.72533912476
655,265,5.29058955040437,864.999218035282,255.620929640314,81.167077353848,5.75640466568619,1424.50637442277
665,265,5.27992268874599,865.785583843299,265.26283846443,81.7020419605559,5.76247946077933,1437.13416172697
675,265,5.28434522245689,861.705524318423,268.31212061972,83.9557979382533,5.77634595088243,1451.10932063629
685,265,5.34258926375417,854.971546142908,270.40585460754,87.9252293445096,5.79771789903596,1465.69653152472
695,265,5.40282812161319,845.437874629542,280.836154065521,93.5798473269504,5.82493984317323,1486.43199768527
705,265,5.44264210266687,833.630748752052,294.899794189837,100.466839963125,5.85527653740249,1508.26915321189
715,265,5.49120070819695,821.078248085009,303.248925485076,107.452478862438,5.88549008449474,1527.53198817668
725,265,5.47127602278301,807.326837520395,305.576910583634,112.88968720701,5.91251084125101,1547.34224908404
735,265,5.2705383965669,794.925012892048,312.19037410424,115.494908990283,5.93398277035633,1566.40718552587
745,265,4.92656876734559,783.828206738713,322.477416237437,115.569368710489,5.94865640535635,1581.67786383106
755,265,4.51803765972105,774.039484449426,323.873867774578,114.541442198115,5.95666498770911,1585.68542733706
765,265,4.10086331186253,765.41832700482,316.771389026411,113.297489207994,5.9595188338673,1579.58040242641
775,265,3.6909466340213,754.754675813411,310.488414408295,111.736891838193,5.95961452768145,1574.03430624813
785,265,3.32059760313554,740.764700328464,306.859132047054,109.531538982108,5.95945881301768,1569.50816446504
795,265,3.03008289362489,723.875446726405,294.844564872086,106.939847340289,5.96109253263019,1567.25579694683
805,265,2.78804098435759,704.324591957404,278.675233326329,105.030251274091,5.96587091326198,1572.20579776017
815,265,2.54562690003127,682.301391658775,269.52631766746,104.872003521698,5.97437058862803,1590.08748425753
825,265,2.32676378869104,658.726765748783,262.510090835513,106.379425250989,5.98630271201169,1621.13036328761
835,265,2.15942585397491,633.562281761078,248.873910148307,108.480094387446,6.00057246298756,1661.57118351192
845,265,2.05043658173112,608.672953850775,232.713477083003,110.403744862262,6.01559888836135,1708.1512487975
855,265,2.00435960596373,589.56015808048,224.637032437623,112.276193084983,6.02979270537284,1756.98282021828
865,265,2.0165902121129,575.293054636375,222.443885720229,114.777459824655,6.04196914032688,1810.4249212878
875,265,2.04240068061098,563.402402225446,218.774093233827,118.439625609192,6.05155196045322,1870.89763920352
885,265,2.06621172167145,551.684155469738,214.355694472659,122.916581224363,6.05860510707785,1932.50235029662
895,265,2.08627150635795,543.336982476116,212.974640401597,127.019321834391,6.06379303120276,1991.30174164676
905,265,2.08961837188767,538.919738692339,212.90974993985,129.637498182313,6.06824864029512,2048.06246209736
915,265,2.06820162597727,535.604317817717,210.091216390514,130.733753600818,6.07324996477783,2103.82734290218
925,265,2.04500230874756,532.777852881098,206.322019975422,131.663549052617,6.07975773636531,2158.41914882828
935,265,2.05996451410648,532.517286308591,209.6601085305,133.873414556004,6.08804029946531,2216.1508482712
945,265,2.12878043686209,532.867472398887,218.307649515814,136.984488611507,6.09757188992945,2279.30466496791
955,265,2.23701422007883,531.926439492549,224.78872939832,139.34103730401,6.10724149429115,2346.02462122954
965,265,2.35317345437975,530.455048031165,229.485457098363,140.469731362963,6.11580056481504,2412.31693172129
975,265,2.49529712283915,529.878394025257,244.594565077827,141.294623739091,6.12236955412084,2475.09295613813
985,265,2.65172391427182,530.512454403615,264.744184078224,142.087853110198,6.12673843622317,2529.62383597711
995,265,2.76098993848436,531.51501643317,276.677397839856,142.122984628022,6.1293027303649,2570.67927909238
5,275,2.21771785964011,867.650901711108,283.685487974938,56.7464195965832,5.50235837835785,1084.05443676213
15,275,2.23184249754359,872.636585052472,291.933677283959,55.6832125095524,5.50565829325614,1071.67138666506
25,275,2.23475395221582,873.001872915369,302.81752584352,55.3691795854914,5.51045669334464,1063.07091478365
35,275,2.23781655945977,871.028066423029,311.695288812714,56.0595864608538,5.51641588475538,1057.49362444171
45,275,2.23284828347151,868.824460711149,314.408878981351,57.8146746111075,5.52273199974661,1053.51745373313
55,275,2.21949574522264,868.176607566068,315.18976691881,60.4244468024952,5.52806234620712,1052.96864035176
65,275,2.20020851742633,867.823899554253,315.701142808123,63.3945617066936,5.53056327023446,1052.58868271118
75,275,2.21214942145269,867.872862241614,314.031472189142,66.1102347355043,5.52825401059471,1049.65143824542
85,275,2.23681409324084,868.369657023325,308.651104459917,68.1285462270242,5.5196611048506,1042.29143915829
95,275,2.2815758833334,871.245588987741,296.433280931544,69.2020809867375,5.50441492404229,1030.54705903065
105,275,2.33225920955851,874.665180792185,281.855998684108,69.160768159015,5.48348985196752,1015.38503180725
115,275,2.38653460200266,878.515183689028,259.843916229585,68.1054969979724,5.45901203847972,999.440544012542
125,275,2.44280972055584,883.8282991254,237.571243143385,66.6881313444503,5.43378045776204,982.48965868548
135,275,2.52736715457448,890.17767069915,217.780189430027,65.8118759760411,5.41071642792506,964.447883641846
145,275,2.63955259159442,896.187415972385,202.347255517433,66.0343690811946,5.39237572045577,949.597356830325
155,275,2.75369059007418,900.467491773452,187.850498393678,67.4499427794439,5.38054851748987,939.624457153851
165,275,2.88317783166843,904.884831686488,173.694432649169,69.8609736906246,5.37592773005777,931.991305736893
175,275,3.00191554718934,907.821413169706,158.879955511471,72.7931016451176,5.37787527972308,927.876305380308
185,275,3.10261618126112,911.151626610222,144.519590645147,75.3974755990246,5.38442542499011,926.567349025485
195,275,3.21923409488407,915.607447489798,129.956463073512,76.693010657274,5.39267798187623,924.116231377577
205,275,3.32808628139967,921.167356316727,115.297798884449,76.2663947238965,5.39952579874268,919.467083385823
215,275,3.46804366444256,928.701489335667,106.576520910124,74.4184362913322,5.40243061060968,911.142922347683
225,275,3.65588426126621,938.14107341951,102.022884604035,71.5949642888166,5.39996623162144,897.248197196277
235,275,3.84021846423571,948.32891411611,94.9359429546414,68.1754812107943,5.39201009425603,877.634551019684
245,275,4.04574294390134,959.115052296851,83.8949949640722,64.6454005822969,5.37960091295051,855.489047958299
255,275,4.3335683083024,969.217218607887,73.7945495179203,61.4752712107323,5.36456452257325,835.873371546367
265,275,4.65494954062056,977.418911016884,64.64537458873,58.8497926313878,5.34907501234455,819.542570640122
275,275,4.92792655677298,982.644043117772,56.1821454586806,56.7045726857442,5.33529784363573,804.081947658635
285,275,5.02742485333788,983.83792174163,49.5245215401428,54.9432914748526,5.32511868157112,791.908370565447
295,275,4.96589172875824,984.89026504231,47.3757266658017,53.6386946286735,5.31987499014871,788.233221152399
305,275,4.82405549233513,984.127341186235,48.1817798474308,53.0814280146399,5.32010280906395,791.305538336254
315,275,4.6462413534069,980.376329555356,48.0939940499854,53.5116223879394,5.32544962406124,798.533000826497
325,275,4.46147905366754,972.434537579147,47.1912732611935,54.761608436605,5.33490788488202,806.414859496142
335,275,4.35149784774069,967.261358442987,47.5795414458956,56.3688414070347,5.34733412192592,814.201805697221
345,275,4.32208301834988,965.256515072782,49.4519965108068,58.0407641040948,5.36193669233585,823.278582961193
355,275,4.36575286604382,959.87168293243,49.0135361023089,59.7952492580988,5.37836876211064,835.966791352488
365,275,4.45839461822718,951.023874624461,46.7342648019533,61.7085228632922,5.39641480588351,852.372086834831
375,275,4.49686224157619,939.968889469659,46.9678338621246,63.6167979153527,5.41562629360703,875.893678514667
385,275,4.47025715471647,925.864749478887,48.1332676843558,65.0194892968991,5.43526035931384,902.680069320689
395,275,4.42640955410029,910.726314101799,47.107919123955,65.5154620297442,5.45457148956552,927.445680066092
405,275,4.36647788920797,897.032206600427,43.9143221070661,65.4611329162982,5.47317963518483,952.343325780785
415,275,4.2706655566876,884.455728470106,43.7245061622971,65.8172827670272,5.49118840862903,980.158282353947
425,275,4.14282159073623,872.228324459043,45.7788328704038,67.3265833978842,5.50900623485773,1010.17751280488
435,275,3.98238972322173,859.364787073439,48.1870762116553,70.274853576426,5.5270657022117,1040.68069489792
445,275,3.8368635058067,844.427851183101,51.3020422525901,74.6847326367852,5.54559552259875,1070.07597294667
455,275,3.66077771036744,829.577770413355,60.3862980021554,80.1570138618647,5.56449965815528,1103.04617433606
465,275,3.46076969191262,816.890091862718,74.4471919322564,85.5465264812127,5.5834217483628,1136.44447608268
475,275,3.27837611491002,808.656185211843,89.0659504538801,89.3105270455634,5.6020357065734,1163.28013776426
485,275,3.14488669222166,806.275197663834,103.509100042427,90.5990147923932,5.62039693881422,1182.9857402692
495,275,3.04955528862877,808.576662971556,121.887716908877,89.743905690779,5.63906372169944,1196.94178449901
505,275,3.00428641532104,813.425864345398,142.273116277091,87.8552971505291,5.65884277396683,1206.64391405232
515,275,2.99896359787658,819.054091670918,163.838706917618,86.2040260819093,5.68028020341595,1214.88044733408
525,275,2.99785092317368,824.293710552,183.567827023554,85.8561321357911,5.70318716038972,1225.97597395394
535,275,3.06246280894097,826.397165245415,205.068561137929,87.3744254767096,5.72645861231351,1243.64878158356
545,275,3.18074022902913,826.736815122635,225.636111137074,90.3112641759692,5.74828132551086,1261.06605644706
555,275,3.31345340237193,827.553814128875,236.51137450419,93.3954163291769,5.76665414874209,1275.68557160494
565,275,3.48163524155815,826.523394847039,237.952797177416,95.4437669683861,5.77999134727453,1288.32278715283
575,275,3.66005673235383,827.755874057853,243.067964309766,95.8565932625461,5.78753545290661,1303.06947398888
585,275,3.83261014134437,830.057656462399,250.338964611049,94.6147633120675,5.78943592184259,1320.42959526126
595,275,3.98471591454846,831.2707346342,250.402334637887,92.1436630684027,5.78652885594312,1337.25779404571
605,275,4.13379340094841,832.911801954346,243.386789726711,89.0863830303528,5.77997453931611,1352.2476304818
615,275,4.35018717607299,835.516428998959,238.220798565023,86.0164799389979,5.77097090227813,1367.57629291075
625,275,4.60932285323573,841.113160587834,236.432616223504,83.2488487713761,5.76074330353858,1384.6134772712
635,275,4.85067982534305,848.674826423784,237.5886237883,81.0058139536822,5.75081350109491,1397.47013591752
645,275,5.12678421045418,857.253137855149,243.297372908789,79.6788926100034,5.74322432890117,1405.55412640379
655,275,5.30707094435223,863.479257250724,252.029098731187,79.7365533976743,5.74033752414641,1414.40632464517
665,275,5.36522871958618,864.773908752856,258.382250706767,81.3829484284486,5.74421050579748,1426.59073596519
675,275,5.44737354388513,861.264590960734,262.773224109424,84.5787826871591,5.75592536790345,1440.21635661854
685,275,5.56456890816057,855.482803775749,264.799550504658,89.3270031788297,5.77518967535175,1453.39736045546
695,275,5.63195219723818,846.7953810566,273.933646631699,95.5445326863136,5.80031218504018,1471.78185875463
705,275,5.67091750022794,836.847080330094,285.696435679036,102.541714583145,5.82856850508838,1492.35591660741
715,275,5.71017017773491,825.894260377066,294.325120279425,108.948853615594,5.85687121481724,1510.77720275978
725,275,5.66417553006813,814.037022294698,297.728084409524,113.415326649934,5.88246397965943,1528.66819040176
735,275,5.43131866622986,804.054021911923,303.978222544344,115.387013179566,5.90336586662659,1543.5924368072
745,275,5.04629188300301,794.994871661252,311.662645907298,115.544606406552,5.91858077134569,1553.82024550296
755,275,4.59638376232742,786.072029955793,313.126545270737,115.210112398032,5.92821677012522,1557.70679076913
765,275,4.15496813056797,776.962057579799,310.845545167278,115.164323227142,5.93344841235558,1555.11982249443
775,275,3.72159801244512,763.99609787231,308.321926100021,115.19228973186,5.93615136515777,1552.54970540247
785,275,3.33529661307077,748.523893430855,305.676595732523,114.416578137261,5.93834416689006,1552.80453002981
795,275,3.04053922858799,730.580829496772,297.011590786386,112.311226364764,5.94179384212866,1554.23478846262
805,275,2.79849081904178,709.592715285104,282.845764727643,109.720764088577,5.94784324061624,1561.2179123557
815,275,2.56997799842171,686.355901196946,271.348322399028,108.233181271427,5.95722143739425,1580.97979285441
825,275,2.35644273195097,661.910224360911,259.294493290663,108.634876486682,5.9697989601467,1612.77026293863
835,275,2.19861799160372,636.225081918734,246.390558123889,110.55718699964,5.98454250249237,1654.48933777416
845,275,2.09632320824875,611.516925851968,234.165014496501,113.039408875009,5.99984839615584,1704.27034535743
855,275,2.04496756115356,591.488263429591,227.801877015661,115.312260911426,6.01412759414635,1756.2517480742
865,275,2.0339903303082,576.491613687449,224.701517160038,117.465957479818,6.0263127623987,1810.97383230797
875,275,2.04799777092026,563.690978264182,219.63349754445,120.06475217369,6.03604423157173,1869.78256624595
885,275,2.05988601841146,550.825236723093,214.860308243834,123.103302533656,6.04358616945423,1931.52579948256
895,275,2.06062116706549,540.581391710469,211.853335087258,125.772093385889,6.04968209255255,1990.66198183486
905,275,2.04444326553798,534.702902100236,208.657621820976,127.268996472343,6.05540910367793,2048.15951472358
915,275,2.01849093598287,530.435285211099,205.016615749328,127.709496459568,6.06191988038349,2104.55531076249
925,275,2.00488847485842,527.282942639456,203.16963142425,128.337227304221,6.07004972491846,2162.67722467705
935,275,2.04145432479197,525.781839775908,208.079186683789,130.353376745178,6.07995897260901,2224.65467550844
945,275,2.13176038148342,525.188708600987,216.453805018457,133.270819914063,6.09102299783123,2291.07736755812
955,275,2.2423544768008,523.988487671934,221.267566566881,135.463730444863,6.10206143416782,2358.3325526338
965,275,2.35954150283967,522.380962908619,225.181158579389,136.424584935824,6.11181261351316,2422.37781662328
975,275,2.5025800443867,521.206811944297,237.70055507986,137.041265513336,6.11941308396461,2482.54581761556
985,275,2.64329546709462,521.564866391491,252.80606898115,137.849252334262,6.12463992637601,2534.22074112823
995,275,2.75486827083179,522.86801773844,263.439400623374,138.518356940755,6.1278313075703,2573.28169947754
5,285,2.25628107367103,862.267163911151,272.283014023236,56.5081893869477,5.51505114956398,1092.95568125875
