"Latin","occur","Inter","Moist","Al","Ca","Fe","K","P","Zn","N"
"Ficus bullenei (Moraceae)",4,-2.49354400214807,0.867215625303877,0.105843876722911,-0.788752263943382,-0.323628358299142,0.117201032690475,-0.65143995254854,0.131475656813237,0.0450123669257421
"Ficus citrifolia (Moraceae)",5,-2.13251518484067,0.498847944097131,0.200096593135676,0.109814764142966,-0.290063315565903,-0.114045394242372,0.324607608816863,0.105882864292093,0.0286636903708681
"Ficus insipida (Moraceae)",24,-0.0657799407534055,0.0449077684204645,0.280846159320617,-0.144953059837754,0.042284458556432,0.600268516443572,0.517268563568866,0.148754571796621,-0.0187645261422416
"Ficus maxima (Moraceae)",9,-1.05616729555026,0.517557449311473,0.141926687136866,-0.359292650959742,-0.128377587745968,-0.0826639807712472,-0.676340962035883,0.187053445266455,0.0508823006381926
"Ficus obtusifolia (Moraceae)",6,-1.95478794368677,-0.306746022482749,0.215648123961602,-0.0400840335897839,0.113213486080255,0.196650600469073,0.130236128388629,0.0917524754168685,0.0929826544715937
"Ficus apollinaris (Moraceae)",4,-3.11514053178228,1.14272080074373,-0.242213732502318,-0.0601835651571672,-0.124422381131297,0.194386735026445,-1.30541458269406,0.167975805605826,0.079370941611898
"Ficus popenoei (Moraceae)",4,-2.14451445549782,0.581774440583504,0.305710641115987,-0.375362966291049,-0.0256452347214062,0.367789547003671,-0.462551363473093,0.114877346471977,0.0604202454760868
"Ficus tonduzii (Moraceae)",11,-1.09043918012816,1.24894023982208,-0.0494833465441457,-0.211318734001953,-0.204786388592979,0.250927249650215,-0.231756415565657,0.0780273896231763,-0.0189289526760487
"Ficus aurea (Moraceae)",4,-2.59878693675497,0.405581436217641,0.0961223785818394,0.229350789210003,-0.151544107363124,0.232121314960797,0.838204782868165,0.145332507352522,0.0754122756343408
"Ficus yoponensis (Moraceae)",6,-1.79549630069537,1.39239359679281,0.303976059082423,0.0441642282145239,-0.225010180863278,0.262632215208045,0.319269911030662,0.142437625150784,0.0918473492023218
"Fissicalyx fendleri (Fabaceae-papilionoideae)",13,-2.34224661380672,-2.64298248908714,0.219145127852945,-0.60300729293672,0.0287666921017221,0.600659651939772,0.911712703201974,0.128405797185655,0.0285058924179646
"Garcinia intermedia (Clusiaceae)",12,-0.986468748502875,0.661787093854619,0.0265886618403055,0.51673335640124,-0.244335197862114,0.491730508723325,-0.00184178008327431,0.152386413120243,0.0907773610931842
"Garcinia madruno (Clusiaceae)",27,0.586919215072129,1.55888899280237,-0.0871031014151608,-0.447738454686608,-0.335551102559137,0.362424542266889,-1.05251989170761,0.0964374645094787,0.06259518705831
"Genipa americana (Rubiaceae)",14,-1.22442690480668,-0.262998107883358,0.113486435398572,0.242022730545674,0.166230537012212,0.0146253223274096,0.424499091688804,0.219854262102278,0.0591196845226147
"Geonoma congesta (Arecaceae)",13,-1.61111151623464,1.66884417641934,-0.067091267073766,-0.78232626843061,-0.274031803138291,-0.196253981804748,-1.45257491487115,0.166325261816904,0.0335520566927393
"Geonoma cuneata (Arecaceae)",15,-0.994590565944492,0.656140781752204,-0.398659097721513,0.0964724585362777,0.0680914229554791,-0.209201475587072,-1.0114826690766,0.0314626238224915,0.0403670635310666
"Geonoma deversa (Arecaceae)",6,-1.9919326682561,0.0900770578406867,0.428793952436191,-0.774552049966138,-0.0548207296874233,0.0551324417841005,-0.0643966789573175,0.0276170555411607,0.0366645582636546
"Geonoma interrupta (Arecaceae)",8,-1.42025125337767,1.14229892115489,-0.0308588396071123,-0.657283251027413,-0.190810320488501,-0.00108135965055961,-0.113780045950292,0.103672219983995,0.0258371024349123
"Godmania aesculifolia (Bignoniaceae)",4,-2.78698141170041,-1.22862824407988,0.0277000959059912,-0.120872554080098,0.0177220612175924,-0.1806817605503,0.224148149507464,0.181499991833807,0.0307168743269607
"Guapira standleyana (Nyctaginaceae)",9,-1.41795055119722,1.66138182676221,-0.167048854783776,0.0677859459968941,-0.168612139204356,0.658640592354287,0.346359184738747,0.217701788110456,0.0209251650022527
"Guarea glabra (Meliaceae)",16,-0.887435692721202,-1.13654263751461,-0.656495873746001,-0.237015234078709,0.124912686337616,-0.0936145287358423,0.276775513343388,0.227149896973629,0.0252802556970711
"Guarea grandifolia (Meliaceae)",17,-0.521324701104348,0.316719201933344,0.145317938758574,-0.224268641004221,-0.098873803517685,0.468214676864604,-0.187236468284049,0.139267764685745,0.0384653240926044
"Guarea guidonia (Meliaceae)",33,0.315759057517733,0.0845760122848957,0.00442843691503688,-0.295034971517438,-0.339547519788638,0.442755888003026,0.840260667711567,0.114370307795929,-0.0378685969413487
"Guarea pterorhachis (Meliaceae)",7,-2.91132707818563,2.3366821864317,0.156352595309806,-0.077010536180357,-0.347452054963701,-0.0285705340315644,-0.609266963453999,0.244921582639858,0.026366275663232
"Guarea bullata (Meliaceae)",12,-0.691865714058978,1.47989203962714,-0.151901199769218,-0.44800801212653,-0.0843516136321171,-0.00676856488724227,-0.409961963443757,0.180366557592076,0.0446655936291831
"Guatteria aberrans (Annonaceae)",5,-3.60495505439717,2.25656522056419,-0.0476352271742859,-0.321996522681345,0.0138015577589767,-0.000526682809969179,-1.08370808265856,0.185531904119839,0.0570209461197626
"Guatteria amplifolia (Annonaceae)",19,-0.302529822939733,1.33793205778541,-0.339341757099962,-0.566185444706596,-0.199256865093588,-0.394557237047575,-1.25346876926725,0.114467694170887,-0.0203366329433059
"Guatteria dumetorum (Annonaceae)",24,0.806925839381314,1.1286008907414,-0.00720980127244042,-0.212333058515798,-0.154370180470534,-0.0468365932137824,-0.303879579039547,0.112262166793344,0.0485543024412586
"Guazuma ulmifolia (Malvaceae)",23,-0.752570573358955,-0.170966003580355,0.0304219261199952,0.122476495989986,0.0996713700345128,0.531336297747025,0.547255300847986,0.267524678221222,0.0464283662078622
"Guettarda foliacea (Rubiaceae)",19,-0.096894036571618,1.46800704047301,-0.403018267459008,0.496935027555014,-0.284701551986872,0.435724896359543,-0.689013898663647,0.182513455674858,0.083032648750288
"Guettarda ramuliflora (Rubiaceae)",4,-2.25052496948676,0.29769530406063,-0.126548404645005,-0.136432872614365,-0.19254492693511,-0.0130455003470082,-1.30766876525583,0.197199958946371,0.0818726327423861
"Gustavia dubia (Lecythidaceae)",4,-3.66765988069588,2.04143992804458,0.0461909631300471,0.00296118989388699,-0.0234495336380233,0.207644524346081,-1.32814713106898,0.159455511647842,0.0332854107303759
"Gustavia fosteri (Lecythidaceae)",4,-2.16955186793576,1.26317665330479,0.101706411629251,-0.129410499018514,-0.136768200201907,-0.103126156048623,-0.331220176971113,0.150046655967521,0.0423015144771637
"Gustavia superba (Lecythidaceae)",38,1.00366504690978,0.0992157100960825,0.165163704145712,0.163415971625487,-0.275764344426325,0.284045929722298,0.542726643313572,0.06917992888417,0.0507212693750431
"Hamelia axillaris (Rubiaceae)",4,-2.26083539527816,0.293840613907517,0.0528113759420023,-0.105047587238827,-0.1715168426604,0.319560937850701,-0.0246832917969714,0.234385526529765,0.0877406624032696
"Hamelia patens (Rubiaceae)",3,-2.4779239044511,0.274376839148629,0.1586473757724,0.0554364190105651,0.0675353195284416,0.325634785151546,0.179304593674537,0.122753808134481,0.0702436259364414
"Hampea appendiculata (Malvaceae)",10,-2.2548231383116,1.7388544088116,0.0387702043754323,-0.00828841695739874,-0.244095898562647,0.149049229312332,-1.73350480774705,0.22202949542801,0.0662028436413978
"Hasseltia floribunda (Salicaceae)",23,-0.383498422389193,-0.445821284263764,0.00167648057302437,-0.515297251595027,-0.152756561580752,0.64695869818606,0.748651497252026,0.161508788217347,0.0455993802267288
"Heisteria acuminata (Erythropalaceae)",35,1.07675860477462,1.34529608590635,-0.220191684163813,-0.124334383273404,-0.282772892809532,-0.122926501931158,0.00851094511300368,0.102207048444049,0.0175893479853543
"Heisteria costaricensis (Erythropalaceae)",4,-2.53679187382606,1.46545971583555,0.0316205985978574,-0.265686202436512,0.0294633846740244,-0.00364517386029318,-0.872372352980817,0.145740978854178,0.0595058826382649
"Heisteria concinna (Erythropalaceae)",37,1.72742142781734,0.783130948979079,-0.463981017978305,0.300359131032368,-0.278625216922012,0.308227905470684,0.126482044448894,0.0424176879985981,0.0245020213673261
"Helicteres guazumifolia (Malvaceae)",3,-2.685284562096,-0.55724132171504,0.0301387126043056,0.131300407865019,0.00636607760242535,0.212332203273732,-0.651571577961359,0.193153407855507,0.0557023313144404
"Heliocarpus americanus (Malvaceae)",3,-3.01416049687796,-0.985956808615187,0.0123656197623494,-0.198977697110403,-0.0417855927305242,0.22415495555424,0.127458705691778,0.143887604731402,0.0544631852895636
"Henriettella fascicularis (Melastomataceae)",9,-1.92467228703477,-1.38125648503502,0.138134087934131,-1.10722496523357,-0.191156224272005,0.0382450979056473,0.27536048005149,0.0797699575165735,0.0166208368948091
"Henriettea succosa (Melastomataceae)",12,-1.93647502968171,0.285891613466181,-0.0699246006896719,-1.12441571016898,0.117917368700498,-0.243437619619557,-1.16594302572013,0.0616676838218416,0.0358967223127251
"Hernandia didymantha (Hernandiaceae)",4,-3.36123542257356,1.81552214170195,0.0703693870701909,-0.00181604194751998,-0.127491990997622,0.109180895252161,-1.4048729512634,0.18133847564426,0.0381305760491223
"Herrania nycterodendron (Malvaceae)",4,-2.97494867049135,1.45780567792251,0.0590614807487694,-0.858860674064202,-0.282881581325875,-0.215277790469191,-0.869338274333217,0.111293914928071,0.00572242630339993
"Herrania purpurea (Malvaceae)",26,0.250931039363058,0.0115289684818816,-0.0149677168067508,-0.457009275134342,-0.130100068038194,0.600776144689714,0.502816592660572,0.142182307213989,0.0327666328863847
"Hirtella americana (Chrysobalanaceae)",35,1.00179049889052,-1.13655170337472,-0.35486516609732,-0.362070331094028,-0.0257350362478496,0.307730268870872,-0.52082663866367,0.238303133122297,0.0418504571067564
"Hirtella guatemalensis (Chrysobalanaceae)",3,-3.64666432539907,2.10911169454718,-0.0834197450186156,-0.310566483605804,-0.0922068841536515,0.0341588742940347,-0.824975717887477,0.189721129774784,0.0451960261889316
"Hirtella latifolia (Chrysobalanaceae)",5,-3.49839123152686,1.89650721775555,0.0542421223833415,0.0072249822308181,-0.1273227912431,0.0760059980139662,-1.3467587180034,0.171932672926093,0.0535227463866233
"Hirtella racemosa (Chrysobalanaceae)",31,-0.31789147630073,-1.71779052903074,0.651678367151563,-0.415689915499107,-0.179003000723652,-0.174477951546249,-0.253010400122577,0.212151621482815,0.0178038548066754
"Hirtella triandra (Chrysobalanaceae)",34,0.873399523849053,1.83448153810664,-0.419656019855073,-0.356465777124412,0.0285011330494392,-0.121019242323079,0.567255941714727,0.0641048742308368,0.0705570889413738
"Hortia colombiana (Rutaceae)",6,-3.89453112886,0.856237473116012,0.0305914207058865,-0.770511944211851,-0.177722148557638,0.174963172088022,-1.25355130922994,0.0831828897390708,0.0366985489564124
"Humiriastrum diguense (Humiriaceae)",9,-2.38102959693252,0.829672540792589,-0.0873535786961015,-0.628950464624329,-0.307742459935725,0.196103273647849,-1.97106273366253,0.151292310244314,0.0221641890352284
"Hura crepitans (Euphorbiaceae)",11,-1.53412291160313,0.676564260271618,0.0854178360196493,0.339322635187852,-0.117790049311133,0.0492578993992557,1.54773280458913,0.128180054710329,0.0450867785438698
"Hybanthus prunifolius (Violaceae)",15,-0.176745251845282,0.339156985935456,-0.0706668447655594,0.00548658751768112,-0.182252776449489,0.347654453768275,0.0688371319894279,0.116536051642079,0.0469773706031157
"Hieronyma alchorneoides (Euphorbiaceae)",26,0.818021321778686,2.30872690172426e-05,0.314942039559934,-0.360959758934332,-0.119077053520696,0.515667817493453,-0.221084838633036,0.0298006408215499,-0.00362969976901724
"Hymenaea courbaril (Fabaceae-caesalpinioideae)",17,-0.884705167014816,-1.695703463168,-0.17490098001281,-0.371370229002633,-0.0462385566122867,-0.400930439574097,-0.0912016647992041,0.0824537451591251,0.0522751145132985
"Inga cocleensis (Fabaceae-mimosoideae)",22,0.416388105324086,1.58383102374423,-0.393977301993047,-0.269495166573493,-0.0981855042712704,-0.329919790853184,0.232324155987444,0.13170505435146,0.0637282210067774
"Inga dwyeri (Fabaceae-mimosoideae)",3,-3.87533444507389,1.91540673500313,-0.00103168658789241,0.0627074561455449,-0.137799530516322,0.234492768203185,-1.12883067253015,0.176693364921182,0.0382574193815074
"Inga laurina (Fabaceae-mimosoideae)",24,0.119488161090002,-0.39941250663857,-0.139012305370254,-0.369670678592267,0.252782852425659,0.213583900684432,0.374327577466028,0.124370401781094,-0.0104894323796343
"Inga goldmanii (Fabaceae-mimosoideae)",10,-0.940823137947249,1.62084358533221,0.233778120217361,-0.210208805050628,-0.0796147413283806,0.0239260409714031,-0.252178990478063,0.162340496537156,0.0949662841295646
"Inga jefensis (Fabaceae-mimosoideae)",3,-3.47160536673843,1.51488413973123,-0.0247200675252448,-0.328270130754206,-0.297369887202294,0.00583532440454895,-1.32649660217623,0.173729429894435,0.0349381248679292
"Inga mucuna (Fabaceae-mimosoideae)",5,-2.26767513275378,0.0840807384169285,0.367261466423394,0.0215552541633848,-0.162964046372914,0.410480341699259,-0.159500071184263,0.175248874631857,0.0554583517379213
"Inga multijuga (Fabaceae-mimosoideae)",11,-1.45811866233534,0.294171908619547,0.612613172580953,-0.224728574329147,0.00453327912492672,0.0434314688519271,-1.00141590781254,0.12251929633006,0.00550885906812697
"Inga marginata (Fabaceae-mimosoideae)",7,-2.03824574294285,2.15025491453525,0.0668189943572224,0.173761810482925,-0.171924559301912,0.150573488673164,1.09951737556035,0.21056039113159,0.0809482094949014
"Inga pezizifera (Fabaceae-mimosoideae)",34,1.08242989161959,1.27751869863684,-0.337009722625404,-0.407584458641695,-0.652489137692644,-0.224729627414828,-1.39521168580067,0.0704310027553453,0.0427210909120794
"Inga punctata (Fabaceae-mimosoideae)",11,-1.29172612064989,0.417747465830603,0.177680812617292,-0.295705793467801,0.00797005343443277,0.162569547077819,0.877587440464109,0.27300224069533,0.0691735243264034
"Inga nobilis (Fabaceae-mimosoideae)",29,0.670368058507862,0.793152509612684,0.174378297558131,-0.228489061723441,-0.184073220853033,0.56663589019474,0.851248011017471,0.107746061743949,0.0315655258990713
"Inga ruiziana (Fabaceae-mimosoideae)",5,-2.68348174783199,-0.855819819133243,0.183137968123698,0.0122715377283925,-0.225173055639164,0.392927543418484,0.677267175837798,0.161596548489951,0.0639512795781065
"Inga sapindoides (Fabaceae-mimosoideae)",26,-0.242860804320209,0.0997900795802402,0.0952228020050367,-0.150703191128505,0.132015620004632,0.379719077162327,1.0622893609469,0.182174130591879,0.0284905897271939
"Inga sertulifera (Fabaceae-mimosoideae)",12,-1.2284867503362,1.86502835800135,0.276934119497619,-0.82957028917665,0.0566968419948876,-0.0989067954439102,-0.0844972997950552,0.0950334965869972,-0.0166721205561452
"Inga spectabilis (Fabaceae-mimosoideae)",8,-1.36487497441882,0.414216572511629,-0.0739157993536897,-0.399038163955132,-0.00553357495204139,0.273112740589388,-0.355640100314615,0.167947440590834,0.0384127215259603
"Inga thibaudiana (Fabaceae-mimosoideae)",10,-1.29091484609325,2.00276924321991,0.0575694934140725,-0.400848420994815,-0.00956093536585188,-0.0891463037612421,-0.658601047058382,0.173199882469167,0.0866395888202667
"Inga umbellifera (Fabaceae-mimosoideae)",10,-1.48986699935722,1.94305527802154,0.200625300511188,-0.110132167154177,-0.0954064513016148,0.451119675304111,-0.497664890502945,0.17422342954699,0.0852083074322206
"Inga urceolata (Fabaceae-mimosoideae)",5,-3.13248792219917,1.93696877330511,0.0961190159973909,-0.401588843884867,-0.183830321994855,-0.0547176171464419,-0.820590539034556,0.187606196692245,-0.014321892704737
"Inga vera (Fabaceae-mimosoideae)",21,-1.6040232016772,-2.64354077220404,0.296966061447006,0.261384010270194,-0.220459372980076,0.289134476512391,-0.177825140619479,0.249766747468367,0.0693966119300898
"Iriartea deltoidea (Arecaceae)",3,-3.87848278812683,1.92319830343662,0.00984773864915247,0.0461588889614546,-0.162103199969065,0.228558604434773,-1.13654964649347,0.176972379601458,0.039981498537102
"Isertia haenkeana (Rubiaceae)",3,-2.74313143746006,-0.413584541594111,0.0915239233872298,-0.498874143823178,0.160677645771794,0.089511124418025,-0.367292637406066,0.0697432340974839,0.0528513259118956
"Jacaranda copaia (Bignoniaceae)",40,1.58968867163885,0.088293427137521,0.0472453727920101,-1.18029806167975,-0.0942313660735853,0.298401217535536,-0.959765379500081,0.0973759633243802,0.0431509687676597
"Jacaratia spinosa (Caricaceae)",5,-2.05881969524274,1.00216863533751,-0.0619441488304276,-0.493906043089966,0.03745103325026,-0.140635312771598,-0.54415584712516,0.167163989736973,0.0302789043300995
"Lacistema aggregatum (Lacistemataceae)",62,3.40052759519516,0.177161788931259,0.170669757974096,-0.797832437214895,-0.236082285024294,0.419950372349596,-0.0912516127107304,0.208686054294968,0.0453848408083138
"Lacmellea panamensis (Apocynaceae)",21,0.00872153147827034,1.56169851935932,0.260031960410363,-0.663717745785312,-0.345038256192511,0.118923211203249,-0.497544340431029,0.10758387566098,0.0187614064440989
"Laetia procera (Salicaceae)",19,-0.00787859862053805,1.26788527802711,-0.286903172154352,-0.772730082438871,-0.037538624717301,-0.206236250335138,-1.02029787603909,0.102084544493099,0.0503263489539794
"Laetia thamnia (Salicaceae)",31,0.589929916187664,1.46160489158091,-0.360906215280235,0.0129302594297942,-0.429312470128725,0.188168406116099,-0.617148273029188,0.0831977337956387,0.026104625937395
"Laxoplumeria tessmannii (Apocynaceae)",3,-2.8519777902623,0.303639926159631,-0.0578321349170762,-0.575350527265326,-0.270323311999541,0.113264754982234,-1.14132258618406,0.189273404380902,0.0411564703927739
"Lecointea amazonica (Fabaceae-papilionoideae)",3,-4.16091256330896,1.81343980853053,-0.00245028190514847,-0.0493343591943552,-0.200492886510728,0.239055567328809,-1.11175422604296,0.145887360071832,0.0476114326700372
"Leonia glycycarpa (Violaceae)",3,-3.86850691996754,1.97107823297945,0.0056262215913226,0.0751983282095108,-0.153060694994033,0.226584974714722,-1.12357566619411,0.1756729246891,0.0304878683278474
"Licania affinis (Chrysobalanaceae)",5,-3.08479468916229,1.95779180745551,0.0357093045628205,-0.44718248719484,0.0668274731933688,-0.0940153059653863,-1.2053103123391,0.151863250055653,0.0562165538677316
"Licania arborea (Chrysobalanaceae)",3,-3.27198623644644,-1.06979965415302,-0.245160630627225,0.158217270725523,0.0161477478596007,0.317869320233643,0.140662455140543,0.197968092473147,0.0366608960696139
"Licania hypoleuca (Chrysobalanaceae)",23,-0.0142590924327805,0.803582084072631,0.0751576370141395,-0.654644522703711,-0.0372690649530417,-0.252073102892285,-0.641879540573245,0.0659649540636663,0.0510197129793754
"Licania morii (Chrysobalanaceae)",4,-3.49429571874493,1.77546317405506,0.0141989257236547,-0.171500606360256,0.0995445834686443,-0.049759079885655,-0.890675814716294,0.192138759088979,0.0546610970105655
"Licania platypus (Chrysobalanaceae)",6,-1.64845176046906,1.07846410463557,-0.0533279104284564,0.0565811560213268,-0.115494008662304,0.388875896257705,0.197155954298803,0.233865137284385,0.0568630844933878
"Lindackeria laurina (Achariaceae)",35,0.969883013812948,-0.697654802621953,-0.265716009317806,-0.967463503858388,-0.397801368225803,0.342704060113072,0.0701570875892936,0.0601835675220576,0.0515046984933009
"Lonchocarpus atropurpureus (Fabaceae-papilionoideae)",5,-3.05018413961436,2.09667012223146,-0.0667605145298811,-0.242286375757218,-0.0383971959685662,-0.0305098432798641,-1.27604485103782,0.232378482374679,0.0562867733343398
"Lonchocarpus heptaphyllus (Fabaceae-papilionoideae)",29,1.3659316054681,1.65671691358158,-0.109845972756552,0.0808578959321571,-0.0661415964669596,0.0671548000619101,-0.442348076746136,0.293226699933664,0.00862638362047303
"Pavonia dasypetala (Malvaceae)",4,-2.61570208524179,0.830833732509069,0.125555137877944,-0.298796344088968,-0.0521961197791331,0.13588686891785,-0.574904967648129,0.202518384115728,0.0476483796155336
"Lozania pittieri (Lacistemataceae)",7,-1.86564307317286,1.89626716170658,-0.0998610776495316,-0.662894383990777,-0.416058807266584,-0.131005712294957,-0.507759943981729,0.171353666078489,0.0697350259387797
"Luehea seemannii (Malvaceae)",45,1.77120246316537,-0.421192279526289,-0.00888946352000102,0.119076111326399,-0.120841628611649,0.473022521833986,1.26185773774818,0.0998073406500917,0.0393714466375263
"Luehea speciosa (Malvaceae)",13,-1.81703358953531,-2.10598110435457,0.289558290213266,-0.268473551764558,-0.0374166116446706,-0.0721003058784117,-0.459798934815661,0.168777538981624,0.0244969450660275
"Mabea occidentalis (Euphorbiaceae)",18,-1.06784207067706,-0.507958193221168,-0.0141662056756324,-0.183735637970608,0.221400985384222,0.43664906453396,-0.907942967465552,0.158736697422884,0.0673149709695815
"Machaerium biovulatum (Fabaceae-papilionoideae)",7,-2.18563289581039,-0.672435775126686,0.48879561005436,-0.749350710266381,-0.00566516101998177,0.0386571787847229,-0.0910965801524893,0.111145037561417,0.0243415682326686
"Maclura tinctoria (Moraceae)",7,-1.99975358069642,-0.632746431378978,0.116943054684963,0.112508493631176,-0.0624486682232361,0.162502128489988,0.600119046156809,0.15430091615067,0.0546299512514186
"Macrocnemum roseum (Rubiaceae)",19,-0.250624316303858,0.33519592279823,-0.147150988916734,0.322435120930076,-0.0849968538449099,0.178009274750583,0.458224423362527,0.130703666666911,0.0390530636533097
"Mosannona garwoodii (Annonaceae)",11,-0.873541791951863,1.88607265911637,0.329816496391721,-0.0498984588526949,-0.160302502776366,0.471123968262694,0.331928101122912,0.1785017302506,0.0622245024278062
"Malouetia guatemalensis (Apocynaceae)",7,-2.4461692594557,2.00146135730138,0.123505892868608,-0.192478614126949,-0.126457890795679,-0.0514493227408905,-0.840930123314146,0.204911355018503,-0.00318697941091722
"Malouetia isthmica (Apocynaceae)",3,-2.97465665956487,1.36078876653943,-0.331807415560189,-0.421014011687183,-0.289689221937698,0.186222281347434,-0.791886283793911,0.157901136839043,0.0408220928994148
"Malpighia romeroana (Malpighiaceae)",3,-2.63091948586094,1.35894609484376,0.208005437611964,-0.370149292144894,-0.20614713992994,-0.0802178044286069,-0.0540002132191475,0.11321581652776,0.0781159676001592
"Mammea immansueta (Clusiaceae)",4,-3.21837979784794,1.48229812874741,0.0223365787329236,-0.264255609327098,-0.162034884000737,0.0202024993438532,-1.50664971305521,0.101457557201482,0.0317099621021163
"Manilkara bidentata (Sapotaceae)",18,-1.36261698916261,2.75099735471179,0.522497481358286,-0.401486703694548,-0.109024923406041,-0.413107655109045,-0.20693551347605,0.0886641966382444,0.0250123294170006
"Manilkara zapota (Sapotaceae)",9,-2.21359043657893,-0.00419049057214992,0.0584272042057521,-0.138150325524917,-0.449116403046563,-0.110290654750669,0.0239206866889313,-0.00794175796880183,0.0504028949177641
"Maquira guianensis (Moraceae)",39,1.59775202233834,1.73415430697544,-0.402172415641965,-0.294146675254626,-0.372535252832348,-0.20037390350202,-0.166753210052847,0.120441283440402,0.0592628113101251
"Marila laxiflora (Clusiaceae)",16,-1.3748210774017,1.27134534007805,0.0161797432674027,-0.713342911307338,-0.0914229107633664,-0.214910268718752,-1.67335045961738,0.105246277109398,0.0858528481654323
"Marila pluricostata (Clusiaceae)",5,-3.46243428831728,2.08842423496611,-0.0684896803194741,-0.198789592448645,-0.0659208749010107,0.0878252009442017,-1.48121661815344,0.164648902963451,0.0295221805682777
"Maranthes panamensis (Chrysobalanaceae)",24,-0.301429099111548,1.60564850236418,-0.47918607836745,-0.254369033432496,-0.330550666519441,-0.218904731142163,-1.17238385570435,0.225445481597149,0.0134535337784624
"Margaritaria nobilis (Phyllanthaceae)",16,-1.2322461390442,-0.148534938152521,0.0434677421807778,0.00348447439273946,-0.066315043335042,0.255388095058491,-0.0968443017785454,0.0500112395403213,0.0691966046845153
"Matayba apetala (Sapindaceae)",26,0.237069048417483,1.30266073827613,-0.173820409461133,-0.891947989599785,-0.186445228497176,-0.345779757422498,-1.67912037660206,0.0878187179448648,0.0200063751680927
"Matayba glaberrima (Sapindaceae)",9,-2.68567109620361,-1.70950611733244,0.206657035855447,-0.332196439591368,0.0491275451370709,0.0221728677134255,1.12767045819075,0.123364203898421,0.0718519044020814
"Matayba scrobiculata (Sapindaceae)",6,-2.32779599108787,-1.65821190477432,0.112417326673432,-0.0840897738055941,-0.0561947468111781,0.232762721585719,-0.798696457201501,0.16138658751313,0.0200475312284619
"Maytenus schippii (Celastraceae)",18,-0.2017705932678,1.19605467150572,-0.0707701331507985,0.132080915264929,-0.304404122420733,-0.0420844361192374,-0.081696260510202,0.105353699982804,0.103526188724336
"Meliosma glabrata (Sabiaceae)",4,-3.22122741499721,1.77963343933764,0.17766874277749,-0.157090654310463,-0.230976535281368,0.0425386386831323,-1.13137096040604,0.188194387577082,0.0230356052442394
"Miconia affinis (Melastomataceae)",26,0.362072675763194,-0.914794772766938,0.444077623556005,-0.877603906049636,-0.564264431489519,0.121194529339724,-0.415484372124822,0.13205994951513,0.00137313861243654
"Miconia argentea (Melastomataceae)",31,0.624833678971654,-0.533576525044194,0.262108050713528,-0.589581360920346,0.00157691022298663,0.31600162643376,0.0246890066735958,0.150118722453454,0.0328162720374346
"Miconia minutiflora (Melastomataceae)",8,-2.42381894761439,-0.532415145530413,0.288539545698425,-0.877773271215306,0.10227260933597,-0.265093535807017,-0.371365153909767,0.138817926999455,0.0737046338513029
"Miconia elata (Melastomataceae)",17,-0.565295722502357,-0.642827392890574,0.355186058047722,-1.1279732902873,-0.198019415941007,-0.130328389541346,-0.15922089433634,0.0946028190732688,0.0323659632624021
"Miconia impetiolaris (Melastomataceae)",9,-1.73497379417816,-0.898850741968392,0.218140252547575,0.0498090740958991,0.237868087334855,0.151335241739005,0.30704219554296,0.172396452288049,0.040937420130474
"Miconia ligulata (Melastomataceae)",7,-2.60124319396722,1.54581640851047,-0.0176306265249032,-0.537710328478221,-0.0803261953413852,-0.26208322206871,-0.614264065519059,0.0710930808851661,0.00621481844662191
"Miconia multispicata (Melastomataceae)",3,-2.89912831675001,1.08473903120243,0.128267358875123,-0.619770448937607,-0.100457209374929,-0.194702868577003,-0.802638350846558,0.157861616405276,0.0323847246265115
"Miconia nervosa (Melastomataceae)",4,-2.67154150377138,1.36666400294413,0.0677457212511098,-0.42635179684962,-0.323628680039116,0.243886685911633,-0.918021709528271,0.122892003150647,0.0296431405737289
"Miconia poeppigii (Melastomataceae)",13,-1.44931903330583,0.0278422311944085,0.0840098125967915,-1.19098524378739,-0.0428086450925506,-0.071220438517396,-1.24921117639974,0.121826531423429,-0.00908197433902888
"Miconia prasina (Melastomataceae)",17,-1.07087491916086,0.189362425556769,0.0963836469449837,-1.06377904222694,0.029184603430177,-0.153767379980289,-0.446330762490996,0.122098971860168,0.0971455583777968
"Miconia punctata (Melastomataceae)",3,-3.87703526239461,1.50361082518108,-0.0731042226224952,-0.593881931438697,0.109115849473717,-0.110793816149162,-0.898103237193184,0.130861004671342,0.0397047056653047
"Miconia serrulata (Melastomataceae)",10,-1.76059946714616,1.45838236815477,-0.0940026341425107,-1.05039845698929,-0.0900174798178811,-0.265472353916436,-0.982287754046334,0.101294751382395,0.0412935062244452
"Miconia simplex (Melastomataceae)",10,-1.78008703782343,1.49315581468188,0.00725647129342494,-0.363973864149817,-0.00823529111330906,-0.16339635550704,-1.41417617679551,0.0578880260412611,0.0470369583586216
"Micropholis melinoniana (Sapotaceae)",7,-2.58786307837156,1.43722730949716,0.25461205253477,-0.513585721744202,-0.366035839711669,-0.135349787276493,-0.838263672633081,0.20526421060903,0.0266100151775975
"Mollinedia darienensis (Monimiaceae)",10,-1.35024309510402,1.70056846666752,0.0767777102825181,-0.264244457874008,-0.185717090652637,-0.316572438242541,-0.459490125739346,0.195236339350678,0.0125948399624926
